LOCATIE;AANPLANTINGSJAAR;COORDINAAT;KLOON;OMTREK15;STAMVORM;VORKHOOG;VORKMIDDEN;VORKLAAG;TAKHOEK;TAKDIKTE;NZWARETAKKEN;RANDBOOM;VORK;OMTREKResid;NZWARETAKKENResid;VORKHOOGResid;VORKMIDDENResid;VORKLAAGResid;VORKResid
LAAKDAL;2004;rij 8;Ophasseltbos;73;4;0;0;0;2;3;1;NA;FALSE;9,443302971;1,344111966;-0,261299066;-0,191280019;-0,085406742;-0,296521315
LAAKDAL;2004;rij 8;Ophasseltbos;41;2;0;0;0;3;3;0;NA;FALSE;-22,55669703;-0,532792242;-0,261299066;-0,191280019;-0,085406742;-0,296521315
LAAKDAL;2004;rij 8;Ophasseltbos;76;3;0;0;0;2;3;0;NA;FALSE;12,44330297;-0,532792242;-0,261299066;-0,191280019;-0,085406742;-0,296521315
LAAKDAL;2004;rij 8;Ophasseltbos;55;2;0;0;0;2;3;1;NA;FALSE;-8,556697029;1,344111966;-0,261299066;-0,191280019;-0,085406742;-0,296521315
LAAKDAL;2004;rij 8;Ophasseltbos;52;3;0;0;0;2;2.5;0;NA;FALSE;-11,55669703;-0,532792242;-0,261299066;-0,191280019;-0,085406742;-0,296521315
LAAKDAL;2004;rij 9;Vorsdonkbos1;38;2;0;0;0;2.5;3;0;NA;FALSE;-9,519981942;-0,514128985;-0,235072171;-0,143188039;-0,137758905;-0,272136803
LAAKDAL;2004;rij 9;Vorsdonkbos1;33;2;0;0;0;2.5;3;0;NA;FALSE;-14,51998194;-0,514128985;-0,235072171;-0,143188039;-0,137758905;-0,272136803
LAAKDAL;2004;rij 9;Vorsdonkbos1;41;2;0;0;0;2.5;3;0;NA;FALSE;-6,519981942;-0,514128985;-0,235072171;-0,143188039;-0,137758905;-0,272136803
LAAKDAL;2004;rij 9;Everzwijnbad2;60;2;0;0;0;2.5;3;1;NA;FALSE;1,405685684;1,410098594;-0,26776411;-0,228341461;-0,088947226;-0,33425442
LAAKDAL;2004;rij 9;Everzwijnbad2;70;2;0;0;0;2.5;3;4;NA;FALSE;11,40568568;7,195920893;-0,26776411;-0,228341461;-0,088947226;-0,33425442
LAAKDAL;2004;rij 9;Everzwijnbad2;65;3;0;0;0;2.5;3;0;NA;FALSE;6,405685684;-0,518508839;-0,26776411;-0,228341461;-0,088947226;-0,33425442
LAAKDAL;2004;rij 9;Nieuwkerke2;57;3;0;0;0;2.5;3;0;NA;FALSE;0,497687167;-0,708523285;-0,252382163;-0,216235662;-0,128481871;-0,34252805
LAAKDAL;2004;rij 9;Nieuwkerke2;72;2;0;0;0;2.5;3;0;NA;FALSE;15,49768717;-0,708523285;-0,252382163;-0,216235662;-0,128481871;-0,34252805
LAAKDAL;2004;rij 9;Ophasseltbos;64;4;0;0;0;2.5;2;0;NA;FALSE;0,443302971;-0,532792242;-0,261299066;-0,191280019;-0,085406742;-0,296521315
LAAKDAL;2004;rij 9;Ophasseltbos;74;3;0;0;0;2.5;2;0;NA;FALSE;10,44330297;-0,532792242;-0,261299066;-0,191280019;-0,085406742;-0,296521315
LAAKDAL;2004;rij 9;Ophasseltbos;78;3;0;0;0;2;2;3;NA;FALSE;14,44330297;5,09792038;-0,261299066;-0,191280019;-0,085406742;-0,296521315
LAAKDAL;2004;rij 9;Ophasseltbos;32;2;0;0;0;2;3;0;NA;FALSE;-31,55669703;-0,532792242;-0,261299066;-0,191280019;-0,085406742;-0,296521315
LAAKDAL;2004;rij 9;Ophasseltbos;35;2;0;0;0;2;3;0;NA;FALSE;-28,55669703;-0,532792242;-0,261299066;-0,191280019;-0,085406742;-0,296521315
LAAKDAL;2004;rij 10;Vorsdonkbos1;33;2;1;0;0;2;3;0;NA;TRUE;-14,51998194;-0,514128985;4,018940527;-0,143188039;-0,137758905;3,67462243
LAAKDAL;2004;rij 10;Everzwijnbad2;61;3;0;0;0;2;2;2;NA;FALSE;2,405685684;3,338706027;-0,26776411;-0,228341461;-0,088947226;-0,33425442
LAAKDAL;2004;rij 10;Everzwijnbad2;78;2;0;0;0;2.5;2;0;NA;FALSE;19,40568568;-0,518508839;-0,26776411;-0,228341461;-0,088947226;-0,33425442
LAAKDAL;2004;rij 10;Everzwijnbad2;58;3;0;1;0;2;3;0;NA;TRUE;-0,594314316;-0,518508839;-0,26776411;4,151064692;-0,088947226;2,991733061
LAAKDAL;2004;rij 10;Nieuwkerke2;45;2;0;0;0;2;3;0;NA;FALSE;-11,50231283;-0,708523285;-0,252382163;-0,216235662;-0,128481871;-0,34252805
LAAKDAL;2004;rij 10;Nieuwkerke2;42;2;0;0;0;2;3;0;NA;FALSE;-14,50231283;-0,708523285;-0,252382163;-0,216235662;-0,128481871;-0,34252805
LAAKDAL;2004;rij 10;Nieuwkerke2;42;2;0;0;0;2;2.5;0;NA;FALSE;-14,50231283;-0,708523285;-0,252382163;-0,216235662;-0,128481871;-0,34252805
LAAKDAL;2004;rij 10;Nieuwkerke2;29;2;0;0;0;2.5;3;0;NA;FALSE;-27,50231283;-0,708523285;-0,252382163;-0,216235662;-0,128481871;-0,34252805
LAAKDAL;2004;rij 10;Ophasseltbos;63;3;0;0;0;2.5;2.5;0;NA;FALSE;-0,556697029;-0,532792242;-0,261299066;-0,191280019;-0,085406742;-0,296521315
LAAKDAL;2004;rij 10;Ophasseltbos;83;2;0;0;0;2.5;2;0;NA;FALSE;19,44330297;-0,532792242;-0,261299066;-0,191280019;-0,085406742;-0,296521315
LAAKDAL;2004;rij 10;Ophasseltbos;67;4;0;0;0;2.5;2;0;NA;FALSE;3,443302971;-0,532792242;-0,261299066;-0,191280019;-0,085406742;-0,296521315
LAAKDAL;2004;rij 10;Ophasseltbos;71;4;0;0;0;2.5;2;1;NA;FALSE;7,443302971;1,344111966;-0,261299066;-0,191280019;-0,085406742;-0,296521315
LAAKDAL;2004;rij 10;Ophasseltbos;30;2;0;0;0;2;3;0;NA;FALSE;-33,55669703;-0,532792242;-0,261299066;-0,191280019;-0,085406742;-0,296521315
LAAKDAL;2004;rij 11;Vorsdonkbos1;54;2;0;0;0;2.5;2;0;NA;FALSE;6,480018058;-0,514128985;-0,235072171;-0,143188039;-0,137758905;-0,272136803
LAAKDAL;2004;rij 11;Vorsdonkbos1;41;2;0;0;0;2.5;3;0;NA;FALSE;-6,519981942;-0,514128985;-0,235072171;-0,143188039;-0,137758905;-0,272136803
LAAKDAL;2004;rij 11;Everzwijnbad2;60;2;0;0;0;2;3;0;NA;FALSE;1,405685684;-0,518508839;-0,26776411;-0,228341461;-0,088947226;-0,33425442
LAAKDAL;2004;rij 11;Everzwijnbad2;78;3;0;0;0;2.5;2.5;2;NA;FALSE;19,40568568;3,338706027;-0,26776411;-0,228341461;-0,088947226;-0,33425442
LAAKDAL;2004;rij 11;Everzwijnbad2;74;3;0;0;0;2;3;2;NA;FALSE;15,40568568;3,338706027;-0,26776411;-0,228341461;-0,088947226;-0,33425442
LAAKDAL;2004;rij 11;Nieuwkerke2;49;2;0;0;0;2.5;3;0;NA;FALSE;-7,502312833;-0,708523285;-0,252382163;-0,216235662;-0,128481871;-0,34252805
LAAKDAL;2004;rij 11;Nieuwkerke2;39;2;0;0;0;2;3;0;NA;FALSE;-17,50231283;-0,708523285;-0,252382163;-0,216235662;-0,128481871;-0,34252805
LAAKDAL;2004;rij 11;Nieuwkerke2;58;2;0;0;0;2;2;0;NA;FALSE;1,497687167;-0,708523285;-0,252382163;-0,216235662;-0,128481871;-0,34252805
LAAKDAL;2004;rij 11;Nieuwkerke2;64;2;0;0;0;3;2;0;NA;FALSE;7,497687167;-0,708523285;-0,252382163;-0,216235662;-0,128481871;-0,34252805
LAAKDAL;2004;rij 11;Ophasseltbos;75;3;0;0;0;2;2;0;NA;FALSE;11,44330297;-0,532792242;-0,261299066;-0,191280019;-0,085406742;-0,296521315
LAAKDAL;2004;rij 12;Everzwijnbad2;75;2;1;0;0;2.5;2;0;NA;TRUE;16,40568568;-0,518508839;3,466866338;-0,228341461;-0,088947226;2,991733061
LAAKDAL;2004;rij 12;Everzwijnbad2;56;2;0;0;0;3;2.5;0;NA;FALSE;-2,594314316;-0,518508839;-0,26776411;-0,228341461;-0,088947226;-0,33425442
LAAKDAL;2004;rij 12;Everzwijnbad2;93;3;0;0;0;2.5;2;2;NA;FALSE;34,40568568;3,338706027;-0,26776411;-0,228341461;-0,088947226;-0,33425442
LIPPELO;2008;3.8;Wissenbeemd;33;3;0;0;0;2;2;0;NA;FALSE;-8,856710484;-0,524106911;-0,358542701;-0,205384705;-0,102758336;-0,414945969
LIPPELO;2008;3.7;Vorsdonkbos1;33;2;0;0;0;3;3;1;NA;FALSE;0,678965659;1,473267054;-0,332748617;-0,210136185;-0,193803958;-0,474186984
LIPPELO;2008;3.6;Wissenbeemd;43;4;1;0;0;2.5;3;0;NA;TRUE;1,143289516;-0,524106911;2,430525374;-0,205384705;-0,102758336;2,409952317
LIPPELO;2008;3.5;Monteberg;45;2;1;1;0;2;3;0;NA;TRUE;7,234402746;-0,651828229;1,819104714;2,182356506;-0,167735159;1,265360909
LIPPELO;2008;3.4;Everzwijnbad1;49;4;0;0;0;2;2;0;NA;FALSE;14,26419375;-0,483465194;-0,363812942;-0,350351213;-0,162934863;-0,561401879
LIPPELO;2008;3.3;Ophasseltbos;57;2;0;0;1;3;3;0;NA;TRUE;8,642250572;-0,523738742;-0,369873229;-0,280713765;8,202559147;1,935449001
LIPPELO;2008;3.2;Wissenbeemd;46;4;0;0;0;2;3;0;NA;FALSE;4,143289516;-0,524106911;-0,358542701;-0,205384705;-0,102758336;-0,414945969
LIPPELO;2008;4.11;Vorsdonkbos1;31;3;0;0;0;3;3;0;NA;FALSE;-1,321034341;-0,505392621;-0,332748617;-0,210136185;-0,193803958;-0,474186984
LIPPELO;2008;4.10;Wissenbeemd;43;5;0;0;0;2;3;0;NA;FALSE;1,143289516;-0,524106911;-0,358542701;-0,205384705;-0,102758336;-0,414945969
LIPPELO;2008;4.9;Vorsdonkbos1;38;3;0;0;0;3;3;0;NA;FALSE;5,678965659;-0,505392621;-0,332748617;-0,210136185;-0,193803958;-0,474186984
LIPPELO;2008;4.8;Ophasseltbos;43;4;0;0;0;2.5;2;1;NA;FALSE;-5,357749428;1,385610177;-0,369873229;-0,280713765;-0,120153138;-0,516675975
LIPPELO;2008;4.7;Schorisse;49;4;0;0;0;2;2;0;NA;FALSE;10,49162325;-0,335805094;-0,400438387;-0,324805997;-0,136801145;-0,689546165
LIPPELO;2008;4.5;Ophasseltbos;55;5;0;0;0;3;1;0;NA;FALSE;6,642250572;-0,523738742;-0,369873229;-0,280713765;-0,120153138;-0,516675975
LIPPELO;2008;4.4;Vorsdonkbos1;37;2;0;1;0;2;3;0;NA;TRUE;4,678965659;-0,505392621;-0,332748617;4,548682484;-0,193803958;2,108872733
LIPPELO;2008;4.3;Vorsdonkbos1;35;3;0;0;0;2;3;0;NA;FALSE;2,678965659;-0,505392621;-0,332748617;-0,210136185;-0,193803958;-0,474186984
LIPPELO;2008;4.2;Vorsdonkbos1;33;2;0;0;0;2;3;0;NA;FALSE;0,678965659;-0,505392621;-0,332748617;-0,210136185;-0,193803958;-0,474186984
LIPPELO;2008;5.13;Wissenbeemd;57;3;0;0;0;2;3;0;NA;FALSE;15,14328952;-0,524106911;-0,358542701;-0,205384705;-0,102758336;-0,414945969
LIPPELO;2008;5.12;Schorisse;50;3;0;0;0;1.5;3;0;NA;FALSE;11,49162325;-0,335805094;-0,400438387;-0,324805997;-0,136801145;-0,689546165
LIPPELO;2008;5.11;Everzwijnbad2;48;4;0;0;0;1.5;3;0;NA;FALSE;4,604633285;-0,50969805;-0,379024608;-0,335103435;-0,125134013;-0,582424331
LIPPELO;2008;5.10;Wissenbeemd;51;3;0;0;0;2;3;0;NA;FALSE;9,143289516;-0,524106911;-0,358542701;-0,205384705;-0,102758336;-0,414945969
LIPPELO;2008;5.6;Everzwijnbad2;41;4;0;0;0;1;3;0;NA;FALSE;-2,395366715;-0,50969805;-0,379024608;-0,335103435;-0,125134013;-0,582424331
LIPPELO;2008;5.5;Wissenbeemd;40;3;0;0;0;2;2;0;NA;FALSE;-1,856710484;-0,524106911;-0,358542701;-0,205384705;-0,102758336;-0,414945969
LIPPELO;2008;5.4;Everzwijnbad2;40;4;0;0;0;1;3;0;NA;FALSE;-3,395366715;-0,50969805;-0,379024608;-0,335103435;-0,125134013;-0,582424331
LIPPELO;2008;5.3;Ophasseltbos;48;2;0;1;0;2;1;3;NA;TRUE;-0,357749428;5,204308014;-0,369873229;3,281633814;-0,120153138;1,935449001
LIPPELO;2008;5.2;Wissenbeemd;38;4;0;0;0;3;2;0;NA;FALSE;-3,856710484;-0,524106911;-0,358542701;-0,205384705;-0,102758336;-0,414945969
LIPPELO;2008;5.1;Everzwijnbad1;37;3;0;0;0;2.5;3;0;NA;FALSE;2,264193752;-0,483465194;-0,363812942;-0,350351213;-0,162934863;-0,561401879
LIPPELO;2008;6.13;Everzwijnbad2;43;3;0;0;0;1;3;0;NA;FALSE;-0,395366715;-0,50969805;-0,379024608;-0,335103435;-0,125134013;-0,582424331
LIPPELO;2008;6.12;Everzwijnbad2;41;3;0;0;0;1;3;0;NA;FALSE;-2,395366715;-0,50969805;-0,379024608;-0,335103435;-0,125134013;-0,582424331
LIPPELO;2008;6.10;Ophasseltbos;42;3;0;0;0;3;2;0;NA;FALSE;-6,357749428;-0,523738742;-0,369873229;-0,280713765;-0,120153138;-0,516675975
LIPPELO;2008;6.9;Wissenbeemd;52;5;0;0;0;3;2;3;NA;FALSE;10,14328952;5,199916062;-0,358542701;-0,205384705;-0,102758336;-0,414945969
LIPPELO;2008;6.8;Ophasseltbos;36;4;0;0;0;2.5;3;0;NA;FALSE;-12,35774943;-0,523738742;-0,369873229;-0,280713765;-0,120153138;-0,516675975
LIPPELO;2008;6.7;Wissenbeemd;28;3;0;0;0;2;3;0;NA;FALSE;-13,85671048;-0,524106911;-0,358542701;-0,205384705;-0,102758336;-0,414945969
LIPPELO;2008;6.5;Ophasseltbos;53;4;0;0;0;2;1.5;0;NA;FALSE;4,642250572;-0,523738742;-0,369873229;-0,280713765;-0,120153138;-0,516675975
LIPPELO;2008;6.4;Vorsdonkbos1;28;2;0;0;0;2;3;0;NA;FALSE;-4,321034341;-0,505392621;-0,332748617;-0,210136185;-0,193803958;-0,474186984
LIPPELO;2008;6.3;Everzwijnbad2;47;3;0;0;0;1.5;2;1;NA;FALSE;3,604633285;1,452247851;-0,379024608;-0,335103435;-0,125134013;-0,582424331
LIPPELO;2008;6.2;Wissenbeemd;34;4;1;0;0;2;3;0;NA;TRUE;-7,856710484;-0,524106911;2,430525374;-0,205384705;-0,102758336;2,409952317
LIPPELO;2008;6.1;Ophasseltbos;41;3;0;1;0;2;2;1;NA;TRUE;-7,357749428;1,385610177;-0,369873229;3,281633814;-0,120153138;1,935449001
LIPPELO;2008;7.12;Douvevallei1;43;3;0;0;0;3;3;0;NA;FALSE;11,1849832;-0,388725343;-0,345925382;-0,265135208;-0,120783642;-0,457042208
LIPPELO;2008;7.8;Ophasseltbos;45;4;0;0;0;3;3;2;NA;FALSE;-3,357749428;3,294959095;-0,369873229;-0,280713765;-0,120153138;-0,516675975
LIPPELO;2008;7.7;Everzwijnbad1;37;3;0;0;0;2;3;0;NA;FALSE;2,264193752;-0,483465194;-0,363812942;-0,350351213;-0,162934863;-0,561401879
LIPPELO;2008;7.5;Ophasseltbos;45;5;1;0;0;2;2;0;NA;TRUE;-3,357749428;-0,523738742;2,333755806;-0,280713765;-0,120153138;1,935449001
LIPPELO;2008;7.3;Schorisse;39;4;0;0;0;2;2;0;NA;FALSE;0,491623254;-0,335805094;-0,400438387;-0,324805997;-0,136801145;-0,689546165
LIPPELO;2008;7.2;Ophasseltbos;44;3;0;0;0;3;1;0;NA;FALSE;-4,357749428;-0,523738742;-0,369873229;-0,280713765;-0,120153138;-0,516675975
LIPPELO;2008;7.1;Schorisse;32;3;0;0;0;2;2;0;NA;FALSE;-6,508376746;-0,335805094;-0,400438387;-0,324805997;-0,136801145;-0,689546165
LIPPELO;2008;8.11;Ophasseltbos;53;4;1;0;0;3;1;0;NA;TRUE;4,642250572;-0,523738742;2,333755806;-0,280713765;-0,120153138;1,935449001
LIPPELO;2008;8.8;Poelkapelle;33;3;0;0;0;2;2;1;NA;FALSE;-0,70089222;0,92588961;-0,363922431;-0,262026106;-0,149943689;-0,551591235
LIPPELO;2008;8.7;Ezemaal;18;2;0;0;0;2;3;0;NA;FALSE;-7,201983309;-0,17927219;-0,370974053;-0,202810497;-0,128292168;-0,470699646
LIPPELO;2008;8.5;Ezemaal;19;3;0;0;0;3;3;0;NA;FALSE;-6,201983309;-0,17927219;-0,370974053;-0,202810497;-0,128292168;-0,470699646
LIPPELO;2008;8.4;Schorisse;41;4;0;0;0;2;2;0;NA;FALSE;2,491623254;-0,335805094;-0,400438387;-0,324805997;-0,136801145;-0,689546165
LIPPELO;2008;8.3;Ezemaal;22;3;0;0;0;3;3;0;NA;FALSE;-3,201983309;-0,17927219;-0,370974053;-0,202810497;-0,128292168;-0,470699646
LIPPELO;2008;8.2;Poelkapelle;34;3;1;0;0;2;2;2;NA;TRUE;0,29910778;2,490795345;2,383915882;-0,262026106;-0,149943689;1,812936712
LIPPELO;2008;8.1;Ophasseltbos;50;3;0;1;0;3;2;0;NA;TRUE;1,642250572;-0,523738742;-0,369873229;3,281633814;-0,120153138;1,935449001
LIPPELO;2008;9.11;Poelkapelle;31;3;0;0;0;1.5;3;3;NA;FALSE;-2,70089222;4,055701081;-0,363922431;-0,262026106;-0,149943689;-0,551591235
LIPPELO;2008;9.10;Douvevallei1;33;4;0;0;0;2;3;0;NA;FALSE;1,184983204;-0,388725343;-0,345925382;-0,265135208;-0,120783642;-0,457042208
LIPPELO;2008;9.9;Wissenbeemd;47;2;0;0;0;3;1;1;NA;FALSE;5,143289516;1,383900747;-0,358542701;-0,205384705;-0,102758336;-0,414945969
LIPPELO;2008;9.8;Monteberg;34;3;1;0;0;2;3;0;NA;TRUE;-3,765597254;-0,651828229;1,819104714;-0,388912954;-0,167735159;1,265360909
LIPPELO;2008;9.7;Ophasseltbos;43;3;0;0;0;2;1.5;0;NA;FALSE;-5,357749428;-0,523738742;-0,369873229;-0,280713765;-0,120153138;-0,516675975
LIPPELO;2008;9.6;Ophasseltbos;47;3;0;0;0;2;2;0;NA;FALSE;-1,357749428;-0,523738742;-0,369873229;-0,280713765;-0,120153138;-0,516675975
LIPPELO;2008;9.5;Paulatem1;37;3;0;0;0;2;2;4;NA;FALSE;-1,826621664;7,702980546;-0,405915517;-0,225806026;-0,12770851;-0,54063806
LIPPELO;2008;9.4;Heirnisse4;35;2;0;1;0;1;2.5;0;NA;TRUE;4,566677369;-0,777330223;-0,340930097;1,843409365;-0,177362885;1,438323889
LIPPELO;2008;9.3;Ophasseltbos;47;3;0;0;0;2.5;2;0;NA;FALSE;-1,357749428;-0,523738742;-0,369873229;-0,280713765;-0,120153138;-0,516675975
LIPPELO;2008;9.2;Schorisse;42;3;1;0;0;2;2;0;NA;TRUE;3,491623254;-0,335805094;2,096824695;-0,324805997;-0,136801145;1,450229224
LIPPELO;2008;9.1;Poelkapelle;27;3;0;1;0;2;3;0;NA;TRUE;-6,70089222;-0,639016126;-0,363922431;3,554387519;-0,149943689;1,812936712
LIPPELO;2008;10.10;Schorisse;33;5;0;0;0;2;3;0;NA;FALSE;-5,508376746;-0,335805094;-0,400438387;-0,324805997;-0,136801145;-0,689546165
LIPPELO;2008;10.9;Everzwijnbad1;42;3;0;0;0;2;3;1;NA;FALSE;7,264193752;1,584936032;-0,363812942;-0,350351213;-0,162934863;-0,561401879
LIPPELO;2008;10.8;Paulatem1;43;4;0;0;0;2.5;2;0;NA;FALSE;4,173378336;-0,488322779;-0,405915517;-0,225806026;-0,12770851;-0,54063806
LIPPELO;2008;10.7;Ophasseltbos;38;3;0;0;0;2.5;3;1;NA;FALSE;-10,35774943;1,385610177;-0,369873229;-0,280713765;-0,120153138;-0,516675975
LIPPELO;2008;10.6;Paulatem1;35;3;0;0;0;2;3;0;NA;FALSE;-3,826621664;-0,488322779;-0,405915517;-0,225806026;-0,12770851;-0,54063806
LIPPELO;2008;10.5;Heirnisse4;35;2;1;0;0;2;1;0;NA;TRUE;4,566677369;-0,777330223;2,592222506;-0,438273083;-0,177362885;1,438323889
LIPPELO;2008;10.4;Paulatem1;37;4;0;0;0;2;3;0;NA;FALSE;-1,826621664;-0,488322779;-0,405915517;-0,225806026;-0,12770851;-0,54063806
LIPPELO;2008;10.3;Everzwijnbad1;40;3;0;0;0;1;3;0;NA;FALSE;5,264193752;-0,483465194;-0,363812942;-0,350351213;-0,162934863;-0,561401879
LIPPELO;2008;10.2;Vorsdonkbos1;33;2;0;0;0;2;3;0;NA;FALSE;0,678965659;-0,505392621;-0,332748617;-0,210136185;-0,193803958;-0,474186984
LIPPELO;2008;10.1;Everzwijnbad1;34;3;0;0;0;1;3;0;NA;FALSE;-0,735806248;-0,483465194;-0,363812942;-0,350351213;-0,162934863;-0,561401879
LIPPELO;2008;11.9;Schorisse;33;3;0;0;0;2;2;0;NA;FALSE;-5,508376746;-0,335805094;-0,400438387;-0,324805997;-0,136801145;-0,689546165
LIPPELO;2008;11.8;Paulatem1;34;3;0;0;0;2;3;0;NA;FALSE;-4,826621664;-0,488322779;-0,405915517;-0,225806026;-0,12770851;-0,54063806
LIPPELO;2008;11.7;Douvevallei1;29;4;0;0;0;3;3;0;NA;FALSE;-2,815016796;-0,388725343;-0,345925382;-0,265135208;-0,120783642;-0,457042208
LIPPELO;2008;11.6;Ophasseltbos;50;4;0;0;0;1.5;3;0;NA;FALSE;1,642250572;-0,523738742;-0,369873229;-0,280713765;-0,120153138;-0,516675975
LIPPELO;2008;11.4;Monteberg;37;4;1;0;0;2;3;0;NA;TRUE;-0,765597254;-0,651828229;1,819104714;-0,388912954;-0,167735159;1,265360909
LIPPELO;2008;11.3;Ophasseltbos;44;3;1;0;0;2;2;0;NA;TRUE;-4,357749428;-0,523738742;2,333755806;-0,280713765;-0,120153138;1,935449001
LIPPELO;2008;11.2;Douvevallei1;33;4;0;0;0;3;3;0;NA;FALSE;1,184983204;-0,388725343;-0,345925382;-0,265135208;-0,120783642;-0,457042208
LIPPELO;2008;11.1;Ophasseltbos;38;3;0;0;0;3;3;1;NA;FALSE;-10,35774943;1,385610177;-0,369873229;-0,280713765;-0,120153138;-0,516675975
LIPPELO;2008;12.9;Ophasseltbos;54;4;0;0;0;2;3;0;NA;FALSE;5,642250572;-0,523738742;-0,369873229;-0,280713765;-0,120153138;-0,516675975
LIPPELO;2008;12.8;Ophasseltbos;58;3;0;0;0;3;2;0;NA;FALSE;9,642250572;-0,523738742;-0,369873229;-0,280713765;-0,120153138;-0,516675975
LIPPELO;2008;12.7;Heirnisse4;40;2;0;0;1;1;1;0;NA;TRUE;9,566677369;-0,777330223;-0,340930097;-0,438273083;5,460795303;1,438323889
LIPPELO;2008;12.6;Paulatem1;40;4;0;0;0;2;2.5;0;NA;FALSE;1,173378336;-0,488322779;-0,405915517;-0,225806026;-0,12770851;-0,54063806
LIPPELO;2008;12.5;Douvevallei1;35;4;0;0;0;2;3;0;NA;FALSE;3,184983204;-0,388725343;-0,345925382;-0,265135208;-0,120783642;-0,457042208
LIPPELO;2008;12.4;Heirnisse4;29;2;0;0;0;2.5;3;0;NA;FALSE;-1,433322631;-0,777330223;-0,340930097;-0,438273083;-0,177362885;-0,695253696
LIPPELO;2008;12.3;Paulatem1;38;3;0;0;0;1.5;3;0;NA;FALSE;-0,826621664;-0,488322779;-0,405915517;-0,225806026;-0,12770851;-0,54063806
LIPPELO;2008;12.2;Monteberg;38;3;1;0;0;1;3;0;NA;TRUE;0,234402746;-0,651828229;1,819104714;-0,388912954;-0,167735159;1,265360909
LIPPELO;2008;12.1;Ophasseltbos;36;3;1;0;0;2.5;3;0;NA;TRUE;-12,35774943;-0,523738742;2,333755806;-0,280713765;-0,120153138;1,935449001
LIPPELO;2008;13.9;Schorisse;32;3;0;0;0;2.5;3;0;NA;FALSE;-6,508376746;-0,335805094;-0,400438387;-0,324805997;-0,136801145;-0,689546165
LIPPELO;2008;13.8;Ophasseltbos;39;4;0;0;0;2;3;0;NA;FALSE;-9,357749428;-0,523738742;-0,369873229;-0,280713765;-0,120153138;-0,516675975
LIPPELO;2008;13.7;Heirnisse4;30;2;0;0;0;1;2;0;NA;FALSE;-0,433322631;-0,777330223;-0,340930097;-0,438273083;-0,177362885;-0,695253696
LIPPELO;2008;13.6;Paulatem1;35;4;0;0;0;2;3;0;NA;FALSE;-3,826621664;-0,488322779;-0,405915517;-0,225806026;-0,12770851;-0,54063806
LIPPELO;2008;13.5;Ophasseltbos;50;3;0;0;0;2.5;2;0;NA;FALSE;1,642250572;-0,523738742;-0,369873229;-0,280713765;-0,120153138;-0,516675975
LIPPELO;2008;13.4;Monteberg;33;3;1;0;0;2.5;3;0;NA;TRUE;-4,765597254;-0,651828229;1,819104714;-0,388912954;-0,167735159;1,265360909
LIPPELO;2008;13.3;Monteberg;36;2;0;1;0;2;3;0;NA;TRUE;-1,765597254;-0,651828229;-0,442218885;2,182356506;-0,167735159;1,265360909
LIPPELO;2008;13.2;Paulatem1;36;4;0;0;0;3;2;0;NA;FALSE;-2,826621664;-0,488322779;-0,405915517;-0,225806026;-0,12770851;-0,54063806
LIPPELO;2008;13.1;Monteberg;35;4;0;0;0;2;3;0;NA;FALSE;-2,765597254;-0,651828229;-0,442218885;-0,388912954;-0,167735159;-0,790288362
RESSEGEM;2006;rij 1 ;Ophasseltbos;66;3;0;0;0;2.5;3;0;NA;FALSE;2,544904742;-0,420614661;-0,357855951;-0,257348174;-0,075856238;-0,461295647
RESSEGEM;2006;rij 1 ;Ezemaal;43;3;0;0;0;3;3;0;NA;FALSE;2,700670861;-0,143973523;-0,35892101;-0,18592929;-0,080994648;-0,420247328
RESSEGEM;2006;rij 1;Paulatem1;37;2;0;0;0;3;3;0;NA;FALSE;-16,92396749;-0,392172095;-0,392727216;-0,207010756;-0,080626168;-0,482689337
RESSEGEM;2006;rij 1;Paulatem1;49;3;0;1;0;3;3;0;NA;TRUE;-4,923967495;-0,392172095;-0,392727216;4,623656114;-0,080626168;2,071725896
RESSEGEM;2006;rij 1;Schorisse;38;2;0;0;0;2;3;0;NA;FALSE;-15,60572258;-0,269685121;-0,38742804;-0,29777033;-0,086366618;-0,615636608
RESSEGEM;2006;rij 1;Poelkapelle;32;2;0;0;0;3;3;0;NA;FALSE;-16,79823805;-0,513193945;-0,352098497;-0,240216008;-0,094663895;-0,492468487
RESSEGEM;2006;rij 2;Paulatem1;63;3;0;0;0;2;2;1;NA;FALSE;9,076032505;2,157728858;-0,392727216;-0,207010756;-0,080626168;-0,482689337
RESSEGEM;2006;rij 2;Heirnisse1;46;4;0;0;0;2;2.5;0;NA;FALSE;-8,945210638;-0,443770444;-0,385017793;-0,34402665;-0,109519262;-0,60107479
RESSEGEM;2006;rij 2;Wissenbeemd;64;2;0;0;0;2;2.5;0;NA;FALSE;7,045943686;-0,420910338;-0,346893555;-0,188289231;-0,064874383;-0,370469654
RESSEGEM;2006;rij 2;Everzwijnbad1;50;4;0;0;0;2;3;0;NA;FALSE;0,166847922;-0,388270968;-0,351992565;-0,321189255;-0,102865608;-0,501227569
RESSEGEM;2006;rij 2;Heirnisse1;59;4;0;0;0;2;3;0;NA;FALSE;4,054789362;-0,443770444;-0,385017793;-0,34402665;-0,109519262;-0,60107479
RESSEGEM;2006;rij 2;Poelkapelle;30;2;1;0;0;2;3;0;NA;TRUE;-18,79823805;-0,513193945;2,48801587;-0,240216008;-0,094663895;2,030586781
